X2_phon,Freq
pORS9Ri,2.76
pORnogRafi,1.81
pORfiRi,0.12
pORk,0.32
pORte,13.38
pORt@s,0.29
pORt,333.85
pORtf9nEtR,0.14
pORt2z,6.2
pORtjER,8.23
pORsj6,3.13
poRsj6,3.13
pORtoRikEn,1.27
pORtygEz,7.89
pozada,0.12
poz,16.11
poz2z,0.96
pozisj6,61.74
pozitivite,0.17
pozoloZi,0.26
posede,1.14
posesj6,12.76
posibilite,25.87
pOstpRodyksj6,0.14
pOsteRite,1.54
pOstk6bystj6,0.12
pOstjER,0.66
pOstyl@t,0.78
pOstyR,1.3
potas,0.21
pot@s,3.4
pot@sjalite,0.38
pOtRi,0.95
pOtjER,0.47
potiS,0.64
posj6,11.59
pubEl,21.34
pusEt,1.18
pudR,23.11
pudR2z,0.26
pudRijER,0.25
pufjas,3.09
pufjas,1.64
puj2z,1.27
pulaj,0.26
pulEn,3.46
pulaRd,0.16
pul,36.7
pulEt,3.41
puliS,1.1
puli,0.83
pupe,27.59
pup,1.3
puponjER,0.23
pupul,0.1
puRityR,4.36
puRs8it,11.03
puRs8iv@t,0.74
puRvwaj2z,0.52
puse,2.11
pus,8.57
pusEt,1.96
pusjER,24.4
putR,2.04
putREl,0.3
pResed@t,5.08
pRekaRite,0.19
pRekosj6,10.26
pResEptRis,0.8
pResj2z,0.18
pResj2z,0.2
pResipitasj6,2.35
pResizj6,6.86
pRekosite,0.12
pRedikasj6,0.29
pRediksj6,2.06
pRedilEksj6,0.35
pRedispozisj6,0.46
pRefeRe,9.95
pRefeR@s,5.73
pRefas,0.42
pRefEktyR,3.98
pRe@sj6,0.1
pReistwaR,0.73
pRemeditasj6,1.3
pRematyRe,1
pRemis,0.34
pRemis,0.11
pRemolER,0.23
pRemonisj6,3.54
pRenome,0.26
pReokypasj6,3.23
pRepa,0.78
pRepaRasj6,6.13
pRepoze,0.91
pRepozisj6,0.23
pReRogativ,0.59
pRez@s,45.03
pRez@tasj6,7.88
pRez@tatRis,3.11
pRez@t,1.44
pRezERvasj6,1
pRezid@s,4.27
pRezid@t,143.39
pRezid@sjEl,0.75
pRez6psj6,1.46
pRez6pt82z,0.42
pRet@d@t,3.16
pRet@sj2z,1.35
pRet@sj6,2.63
pReval@s,0.11
pREvn@s,0.43
pRevn@s,0.43
pRev@sj6,1.4
pREvny,2.66
pRevizj6,3.29
pRevwaj@s,0.43
pRES2z,0.82
pREt2z,1.56
pREtREs,51.69
pRetRiz,0.28
pRER,0.13
pReRi,3.44
pRalin,0.87
pRatisjEn,0.57
pRatik@t,0.22
pRaksi,0.1
pR9mjER,145.76
pR9mjERne,0.11
pR9n2z,2.21
pREskRipsj6,2.24
pREskil,0.16
pRese,0.4
pREs,45.77
pREsj6,37.28
pREsyRizasj6,0.38
pREst@s,0.27
pREstasj6,1.95
pREstidiZitasj6,0.1
pREstidiZitatRis,0.51
pR9v,107.54
pRijER,32.73
pRij9R,0.29
pRim,17.79
pRim9R,0.2
pRimitiv,1.65
pR5sEs,98.9
pR5sipal,7.91
pR5sipote,0.25
pRijoRite,12.15
pRiz,28.25
pRiz6,147.49
pRizonjER,38.06
pRivasj6,1.55
pRivatizasj6,0.41
pRivileZje,0.87
pRobabilite,3.66
pRobasj6,1.39
pRobite,0.1
pRoblematik,0.28
pRosedyR,16.16
pRosesj6,3.81
pRoSEn,30.44
pRoklamasj6,0.6
pRokReasj6,0.4
pRokyRasj6,1.69
pRokyR2z,29.45
pRodyksj6,18.73
pRodyktivite,0.75
pRodyktRis,12.83
pRofanasj6,1.21
pROfEs9R,98.55
pRofEsj6,9.93
pRofEsjonEl,13.3
pRofil2z,0.13
pRofit2z,1
pRof6d9R,13.3
pRofyzj6,0.24
pRoZenityR,1.64
pRogRamasj6,1.09
pRogRamatRis,0.19
pRogRam2z,0.64
pRogREsj6,1.73
pRoibisj6,0.79
pRwa,10.61
pRoZEksj6,4.66
pRolifeRasj6,0.37
pRol6gasj6,0.97
pROmnad,15.34
pRomn2z,0.57
pRomEs,32.2
pRomEt2z,0.33
pRomisk8ite,0.57
pRomiz,21.65
pRomo,4.86
pRomosj6,14.81
pROmOtRis,1.41
pR6tityd,0.21
pRon6sjasj6,0.68
pRopag@d,4.98
pRopagasj6,0.59
pRop@sj6,0.41
pRofEtEs,12.36
pRofesi,5.36
pRopORsj6,3.17
pROpORsjOnalite,0.12
pRopozisj6,22.43
pROpR9te,2.17
pRopRijete,22.7
pRopylsj6,2.07
pROskRit,0.55
pRoz,0.81
pROspeRite,3.09
pROspEksj6,0.17
pRospEksj6,0.17
pROstat,1.59
pROstatit,0.11
pRostERnasj6,0.11
pROstit8e,14.21
pROstitysj6,6.72
pRostRasj6,0.14
pRoteZe,5.27
pRotein,3.59
pRotEksj6,24.78
pRotEktRis,3.83
pRotEst@t,2.43
pRotEstasj6,3.14
pRotEz,2.11
pRotybeR@s,0.42
pRu,1.3
pRuEs,1.15
pRovn@s,3.73
pRovid@s,2.04
pRov5s,12.01
pRovizj6,7.46
pRovOk,0.21
pRovokasj6,4.19
pRovokatRis,0.56
pROksimite,3.99
pRyd@s,5.04
pRyn,2.94
pRynEl,1.1
pRysjEn,0.47
psalmodi,0.15
psiSe,0.73
psikanaliz,1.35
psikjatRi,3.59
psikokinezi,0.2
psikoloZi,5.64
psikoz,1.79
psikoteRapi,0.69
psikotROp,0.34
p8eRilite,0.47
p8@t9R,3.44
pybERte,1.32
pyblikasj6,1.85
pyblisite,13.3
pys,27.65
pysEl,2.3
pyd9R,5.08
p8is@s,33.69
pylp,0.72
pylsasj6,1.24
pylsj6,4.15
pynEz,2.46
p6ktyR,0.1
pynisj6,13.16
pyRe,5.75
pyRte,6.77
pyRZ,1.34
pyRifikasj6,1.31
pyRitEn,0.53
pystyl,0.69
pyt5,306.74
pytasRi,0.34
pyt,105.25
pytRefaksj6,0.49
piRamid,7.02
piRotEkni,0.15
piRik,0.14
kem@d2z,0.32
kekEt,1.3
kEt,10.24
kwadRatyR,0.11
kwadRilatER,0.16
kalifikasj6,2.45
kalite,29.13
k@,7.94
k@tite,10.3
kaR@tEn,7.57
kazitotalite,0.16
kwatERnER,0.27
katRsEz6,0.47
k9nEl,0.35
k9nOt,0.18
k9nuj,0.23
k9REl,12.84
kEstj6,411.82
kEstyR,0.1
k2,41.59
k2dS9val,0.14
kjetyd,0.64
kiS,1.21
kij,2.89
k5kajRi,1.97
k5kajER,0.3
kinin,0.54
k5t,1.42
k5tes@s,0.43
k5zEn,2.02
kit@s,0.55
REgl,79.51
Rod2z,1.37
Roti,0.13
RotisRi,0.35
Ral2z,0.48
Rap,1.25
ReekRityR,0.13
Reedisj6,0.19
Reedykasj6,2.48
ReelEksj6,0.56
Reaksj6,26.41
Reaktivite,0.2
Readaptasj6,0.24
ReafEktasj6,0.16
Realizasj6,3.31
RealizatRis,17.07
Realite,53.77
Reanimasj6,2.16
ReapaRisj6,0.17
Rebelj6,4.04
Rekapitylasj6,0.2
ResEpsj6,17.47
Resesj6,0.96
Residiv,0.61
ResipRosite,0.28
ResipROk,0.13
Resitasj6,0.19
Reklamasj6,2.15
Reklam,1.43
Reklyzj6,1.1
RekOlt,9.83
Rek6p@s,19.66
Rek6siljasj6,2.62
RekRe,2.29
RekReasj6,2.88
RekRiminasj6,0.64
RekypeRasj6,2.04
Rekyp,0.13
RekyR@s,0.19
Redaksj6,2.93
RedaktRis,4.95
Red@psj6,2.35
Red@ptRis,0.78
Redyksj6,4.51
RefeR@s,10.45
RefEksj6,0.23
ReflEksj6,7.47
RefORm,3.1
RefRaksj6,0.27
RefRiZeRasj6,0.23
RefyZje,6.02
Refytasj6,0.22
ReZeneRasj6,0.67
Regat,1.13
ReZ@t,1.14
ReZi,0.92
ReZj6,28.16
ReZjonal,0.45
ReZis2z,1.4
Regl9m@tasj6,0.56
Reglis,0.77
RegResj6,0.52
RegylaRizasj6,0.11
RegylaRite,0.55
Regylasj6,0.46
RegyljER,0.62
Reabilitasj6,1.55
Re5kaRnasj6,1.75
Reinisjalizasj6,0.13
Re5sERsj6,1.51
Re5tegRasj6,0.26
Re5tERpRetasj6,0.1
ReZwis@s,0.72
Reminis@s,0.12
Remisj6,1.71
RemyneRasj6,0.22
Renovasj6,1.11
ReORganizasj6,0.36
ReuvERtyR,0.48
Repetisj6,15.06
RepaRasj6,8.35
RepaRatRis,1.04
RepaRti,0.88
RepaRtisj6,1.65
RepERkysj6,1.05
Replikasj6,0.23
Replik,8.94
Rep6s,97.06
RepResj6,2.49
RepRim@d,0.34
RepyblikEn,4.19
Repyblik,3.69
RepyN@s,0.56
Repylsj6,0.56
Repytasj6,21.4
Rekizisj6,0.52
Rezeda,0.1
Reseksj6,0.18
RezERvasj6,4.99
RezERv,21.11
Rezid@s,8.04
Rezid@t,1.66
ReziNe,0.1
ReziNasj6,0.98
Rezij,0.36
Rezin,0.84
Rezist@s,13.23
Rezist@t,1.38
Rezolysj6,4.51
Rezon@s,0.71
RezyRZ@s,0.46
RezyREksj6,4.29
Ret@sj6,0.48
Retis@s,1.1
Retin,0.8
RetRaktasj6,0.18
RetRibysj6,0.6
RetRoaksj6,0.13
RetROfyze,0.25
RetRofyze,0.25
RetRospEktiv,0.36
Reynifikasj6,1.3
Reynj6,56.82
Reysit,9.46
Reytilizaj6,0.15
Revelasj6,7.33
ReveR@s,2.69
Revizj6,3.99
Revokasj6,0.32
RevOlte,1.08
RevOlt,6.66
Revolysj6,25
REn,2.23
REvRi,0.65
REv2z,2.5
Rabat2z,0.69
Rakaj,6.3
Ras,30.56
RaSjanEstezi,0.1
Rasin,12.53
Rakle,6.88
RaklEt,1.13
RaklyR,1.73
Rakol2z,0.14
Rak6t2z,0.18
Rad,2.33
Radjasj6,6.89
Radikalizasj6,0.1
Radin,1.1
Radjoaktivite,0.86
RadjogRafi,0.93
RadjoloZi,1.16
RadjotelefOni,0.1
RadjoteRapi,0.21
Radot2z,0.22
Rafal,1.59
RafinRi,0.85
Rafl,1.23
RaZ,15.97
RaguNas,0.23
REd9R,0.62
RE,2.49
RajRi,0.9
RenyR,0.43
REz6,467.94
REzon2z,0.17
Ral6Z,0.91
Ramas2z,0.73
R@baRd,0.45
Ram,4.38
Ramifikasj6,0.5
R@p,5.76
RamyR,0.12
R@s6,10.6
R@S,0.2
R@nS,0.2
R@k9R,1.31
R@kyn,7.2
R@done,2.22
R@don2z,0.4
R@Ze,3.29
RapjER,0.17
Rapidite,2.36
Rapin,0.13
Rap2z,1.01
RapORt2z,0.57
RakEt,2.05
RaRte,0.63
Razad,0.47
Raskas,0.41
Raz2z,0.65
Rate,8.45
Ratatuj,0.54
Rat,2.65
RatjER,0.12
RasjER,0.12
Ratifikasj6,0.28
Rasj6,3.54
Rasjonalist,0.14
Rasjonalite,0.11
RatyR,0.13
Rav,1.57
Ravin,0.3
Ravis2z,5.75
Ravitaj2z,0.85
REjOn,27
RejyR,2.82
Radzja,0.55
R9f5,0.14
R9stRyktyRasj6,0.91
R2bul,0.27
R9but2z,0.14
R9sl2z,0.45
R9sEt,12.56
R9sv2z,1.9
R9SaRZ,0.83
R9SERS,77.3
R9Syt,1.26
R9klyz,0.7
R9kom@dasj6,5.2
R9konEs@s,15.28
R9k6stitysj6,2.23
R9k6stRyksj6,2.25
R9k6vERsj6,0.36
R2kRydes@s,0.21
R2kRy,4.61
REktifikasj6,0.93
REktRis,2.17
REdisj6,2.21
R9difyzj6,0.64
R9d5gOt,0.81
R9distRibysj6,0.1
R9dit,0.33
R9dut,0.24
R9dREs2z,0.32
R9f6t,0.28
R9fule,0.43
R9fyze,0.9
REn,59.05
REnEt,0.3
R9lEv,5.22
R9legasj6,0.1
R9l@s,0.63
R9lasj6,74.95
R2lasj6,74.95
R9lativite,0.5
R9laksasj6,0.63
R9laks,1.63
R9lEktyR,0.8
R9liZj2z,4.3
R9liZj6,24.68
R9lik,2.59
R9ljyR,0.67
R9maRk,11.24
R9miz,9.77
R9m6te,0.38
R9m6t,3.96
R9m6tR@s,0.87
R9mORk,1.31
R@plas@t,7.92
R9my,0.23
R9negat,1.6
R9nEs@s,2.77
R9naRd,6.66
R@k6tR,35.68
R@fERme,0.48
R@gEn,1.48
R9nome,1.89
R9n6s,0.2
R9n6sjasj6,0.38
R@tabilite,0.27
R@t,1.61
R@tjER,0.17
R@tRe,3.9
R@vERs,0.67
R9paRti,0.21
R9p@t@s,0.15
R9p@ti,0.19
R9poze,0.11
R9poz,0.99
R9pus,0.13
R9pRezaj,3.07
R9pRez@t@t,10.81
R9pRez@tasj6,8.67
R9pRiz,6.23
R9pRodyksj6,4.24
R9pRodyktRis,0.63
R9keR@t,0.16
R9kEt,8.82
REskape,1.7
REskus,1.43
REspEktabilite,1.22
REspiRasj6,9.56
REsp6sabilite,37.46
REskij,0.15
REskij2z,0.24
R9s@bl@s,5.02
R9sER,0.18
R9sORtis@t,0.46
R9suRs,8.81
REstoRasj6,2.96
REstoRatRis,1.25
REstitysj6,0.28
REstRiksj6,1.94
R9taRde,1.11
R9tny,3.74
R9t6be,0.79
R9tuS,1.3
R9tuRn,1.28
R9tRete,2.25
R9tREte,2.25
R9tREt,39.45
R9tR@smisj6,0.47
R9tRuvaj,2.46
R9v@S,13.81
R9v@d2z,1.23
R9v@dikasj6,1.98
R9v@t,0.28
R9vwajyR,0.28
R9vy,10.1
RetoRik,0.89
RinOplasti,0.23
RinOskOpi,0.1
RybaRb,0.26
RymatOlOZi,0.16
Rja,2.21
Rib@bEl,0.82
RikEn,2.55
RiSaRd,2.05
RiSEs,13.21
RiSisim,0.25
Rikota,0.45
Rid,4.2
RidEl,19.11
Ridikylite,0.14
Ridyl,0.16
RiZidite,0.88
Rigolad,2.43
RigOl,1.92
Rig9R,4.87
RijEt,0.17
Rim,3.08
R5gaRd,2.54
Ripaj,0.2
Rip,0.18
RipOst,1.75
Rize,2.22
Riz,0.32
RizEt,0.75
RistuRn,0.54
Rital,2.66
Rival,4.75
Rivalite,2.25
Riv,7.92
RivjER,32.73
Riks,0.84
RizjER,6.45
ROb,84.43
Robotik,0.72
RobystEs,0.17
Rokad,0.27
Rokaj,0.16
ROS,5.81
RoSEl,0.74
Rok2z,0.3
RON,3.68
RoNyR,0.35
ROg,0.36
RomEn,1.99
Rom@sjER,0.93
RomaniSEl,0.17
R6bjER,0.13
R6s,1.1
R6SOn,0.23
R6d,9.54
R6dEl,1.16
R6d9R,0.41
R6flEt,0.14
RokEt,1.68
Roze,3.19
Rozal,0.36
RozRE,0.31
RozEt,0.1
ROs,0.37
Rotasj6,2.3
Rot6d,0.11
Rot6d,0.1
Rotyl,1.29
RotyR,0.14
RotyRjER,0.17
RublaRd,0.33
Rukulad,0.16
Ru,21.87
RwanEz,0.27
RuflakEt,0.13
RuZod,0.1
RuZOl,1.27
RuZ9R,1.16
Ruj,1.97
Rulad,0.2
Rul@t,0.25
RulEt,5.55
RulOt,1.59
RulyR,0.86
RumEn,2.58
RupEt,0.15
RupEt,0.56
Rupi,1.3
Rukin,2.84
Rus,5.03
Rus9R,1.45
Rust,0.34
Rut,166.72
RutjER,2.04
Rutin,12.14
Rwajal,0.34
Rwajalti,0.54
Rwajote,0.59
R8e,0.86
Ryad,0.28
RybeOl,0.14
RybRik,3.06
RyS,3.57
RydEs,0.42
Ry,157.81
R8El,6.25
R8in,17.93
Rumba,0.68
Rym9R,22.11
Ryminasj6,0.14
Ryn,2.4
Rypin,0.68
RyptyR,8.39
Ryze,1.05
Ryz,9.98
Rystod,0.39
Rystin,0.1
RystR,2.26
Ritmik,0.26
sEv,3.19
syRte,7.04
se@s,22.91
sesesj6,0.26
seSREs,2.63
sekResj6,0.83
seky,1.5
sekyRite,113.17
sedisj6,1.28
sedyksj6,2.54
sedyktRis,2.39
segRegasj6,0.4
selEksj6,4.69
sem@tik,0.29
semit,0.36
senegalEz,0.14
senatRis,19.77
senilite,0.23
sepaRasj6,10.15
sepaRatist,0.45
sepyltyR,1.51
sekEl,1.31
sek@s,7.61
sekEstRasj6,0.5
seRenad,1.13
seRenite,4.71
seRi,36.53
seRj2z,28.09
seRotonin,0.61
seveRite,0.96
sabOt2z,1.15
sakOS,3.16
sakRifje,0.57
sakRistEn,1.52
sakRisti,1.23
sakRistin,0.1
saga,0.95
sagE,0.14
saZfam,1.52
saZEs,13.58
saaRjEn,0.62
seNe,0.59
saji,0.68
s5t,39.85
s5tnituS,0.46
s5tnituS,0.51
s5tte,4.74
sezi,2.75
sEz6,31.95
sEzonjER,0.44
salad,21.8
salEz6,0.14
salam@dR,0.5
salaRje,0.52
salte,17.55
saljER,0.28
salisin,0.1
salin,0.13
saliv,4.94
sal,116.91
salmonEl,0.45
salonjER,0.14
salOp,66.97
salOpRi,25.27
salopEt,0.59
salsa,1.43
sals9paREj,0.19
salytasj6,5.79
salvatRis,6.93
salv,1.69
samaRitEn,0.27
s@ba,2.91
s@ksj6,2.35
s@dal,0.22
s@dal,2.99
s@gl,1.68
s@gRija,0.72
s@sy,2.9
s@te,88.69
sap,0.59
sapOtij,0.1
saRa,0.1
saRab@d,0.31
saRbakan,0.21
saRsEl,0.16
saRkOidoz,0.1
saRdin,3.88
saRazin,0.2
sasjete,0.43
satiR,0.35
satisfaksj6,7.37
satyRasj6,1.08
satyRnal,0.14
sose,0.13
sos,19.24
sosjER,0.27
sosis,15.89
soZ,0.81
somyR,0.42
sot,14.52
sotREl,3.29
sotRi,0.63
sot2z,1.12
sovaZOn,0.65
sovaZRi,0.95
sovgaRd,1.19
sov2z,6.93
savan,0.34
sav@t,5.66
savat,0.44
sav9R,3.52
savonEt,0.72
savwajaRd,0.5
saksOn,0.1
sEnEt,0.1
sEn,107.96
seleRat,2.87
senogRafi,0.35
skaRifikasj6,0.14
skaRlatin,0.35
skaROl,0.12
skizofReni,1.83
sjEn,0.14
si,5.36
sj@s,32.97
sj@sfiksj6,2.36
sj@toloZi,0.3
siRi,0.92
s5tigRafi,0.36
sjyR,0.69
skleRoz,0.79
skolaRite,1.63
skoljoz,0.24
skoRi,0.17
skOtiS,0.14
skumun,0.1
skut,3.73
skyltRis,3.63
skyltyR,7.12
s9g6d,124.54
s9kus,2.59
s9kREt,0.57
sEkt,5.02
seksj6,20.34
sES,0.23
sEN9Ri,3
sEn,0.14
sElfdef@s,0.18
sEl,10.26
sElEt,0.36
sElva,0.44
s9maj,0.19
s9mEn,290.85
s9mEl,4.1
s9m@s,4.8
s9m2z,0.11
s9m2z,0.44
s9milibERte,0.26
s9m6s,0.3
s9mul,0.89
s@sasj6,17.26
s@sibilite,5.95
s@sibl9Ri,0.5
s@s8alite,1.14
s@t@s,7.7
s@t9R,0.71
s@tim@tal,0.83
s@tim@talite,0.18
s@tinEl,4.5
sEptisemi,0.23
sEptim,0.81
s9REn,0.26
sERZ,1.1
sR5g,6.15
sERp@tin,0.23
sERpijER,1.85
sERa,0.82
sER,5.28
seRyR,10.07
seRyRRi,0.22
seRyRjER,2.25
sERv@t,7.41
sERv2z,23.21
sERvjEt,25.64
sERvityd,0.57
sesj6,3.29
s9l,102.45
seksoloZi,0.21
seks8alite,6.02
S@pwin2z,0.24
sjamwaz,1.57
sibil,0.37
sisiljEn,3.6
sideRyRZi,0.12
sjERa,4.27
sjEst,9.58
siNalizasj6,0.52
siNatyR,18.47
siNifj@s,0.14
siNifikasj6,5.77
siNoRa,5.36
siNoRina,0.64
silwEt,4.11
silis,0.18
silikOn,2.42
silikoz,0.19
simagRe,1.03
similaRite,0.31
similityd,0.87
s5plEt,0.17
s5plisite,2.75
s5plifikasj6,0.15
simylasj6,3.69
simylatRis,1.05
sinekyR,0.52
s5seRite,3.77
s5ZRi,0.9
s5Z,35.48
s5gylaRite,0.89
sinyzit,0.33
siREn,11.35
sitkOm,0.85
sit8asj6,108.99
skj2z,1.13
smala,0.2
snobinaRd,0.46
sulaRd,1.19
sobRijete,0.7
sosjete,75.46
sOsjalizasj6,0.1
sosjoloZi,1.09
sokEt,0.38
sodomi,1.44
s9R,184.99
s9REt,2.12
swa,10.38
swaRi,0.32
swaf,31.82
swafaRd,0.33
swaN@t,0.1
swaRe,102.37
swas@tEn,0.42
sOldat,107.92
sOl,1.35
solanite,0.15
solidaRite,2.87
solidite,0.65
solityd,19.64
soliv,0.22
solisitasj6,0.24
solisit2z,0.4
solisityd,1.85
solysj6,61.96
sOlvabilite,0.15
somasj6,1
sOm,35.25
somite,0.5
sOmn@byl,2.71
sOmnol@s,0.37
sonat,2.98
sonatin,0.14
s6d,6.31
s6d2z,0.13
s6ZRi,0.16
sOnRi,6.65
sonEt,9.55
sono,1.23
sonoRite,0.29
sOfi,1.23
sofistikasj6,0.22
sORsElRi,5.24
sORsjER,54.09
sORnEt,1.83
soRoRite,0.11
sORt,114.73
sORti,47.81
sOt,5.84
sotiz,6.97
subREt,1.11
suS,4.93
sukup,4.14
sud,0.88
sud2z,1.42
sudyR,1.35
su,0.11
sufl9Ri,0.98
sufl2z,1.35
sufR@s,30.02
sujyR,0.79
sul,1.71
sumisj6,1.63
supap,0.92
sup,32.26
sup@t,0.19
supjER,0.1
suplEs,1.28
suRat,0.14
suRs,46.44
suRdm8Et,0.24
suRdin,0.73
suRisjER,0.41
suRnwaz,0.39
sukomisj6,0.18
sudiREktRis,0.66
suzEspEs,0.11
sumERd,0.59
supRefEktyR,0.17
sustasj6,0.17
sutas,0.11
suskRipsj6,0.16
sustRaksj6,0.15
sutan,1.75
sut,2.62
suvREn,5.33
suvREnte,0.63
spesjal,0.81
spesjalizasj6,0.43
spesjalite,10.06
spesifikasj6,0.48
spesifisite,0.25
spekylasj6,2.13
spekylatRis,0.88
speleo,0.27
spatyl,0.45
spikRin,1.25
spEktatRis,8.42
spEktRogRafi,0.14
sfER,3.9
spiRal,1.31
spiR,0.23
spiRit8alite,0.79
spl@d9R,5.02
sp6taneite,0.91
spOR,0.91
spORtiv,3.11
stEl,0.35
stenogRafi,0.32
steReo,2.51
steRilizasj6,0.37
steRilite,1.09
stabilizasj6,0.36
stabilite,1.81
stagnasj6,0.19
stakanovist,0.27
stalaktit,0.15
stalagmit,0.12
stal,0.32
st@s,0.25
staR,39.34
staRlEt,0.39
staRt9p,0.35
staz,1.23
stasj6,29.71
stasj6sERvis,4.22
statik,0.1
statistisjEn,0.1
statistik,5.11
staty,19.5
stat8Et,0.54
statyR,0.75
stEp,2.78
stimylasj6,1.29
stOkOpS9n,0.18
stR@gylasj6,1.28
stRas,0.39
stRateZi,9.8
stRat,0.34
stRatosfER,0.62
stRidylasj6,0.16
stRi,0.73
stRiptiz2z,4.02
stRiptiz2z,0.44
stROf,0.3
stRyktyR,8.74
stRiknin,0.74
stypefaksj6,0.36
styp9R,1.57
stypidite,3.63
styp,2.26
s8edwaz,4.76
s8e,0.35
sybdivizj6,0.16
sybZEktivite,0.44
sybzist@s,0.67
sypst@s,8.87
sypstitysj6,0.69
syptilite,0.97
sybv@sj6,3
sybvERsj6,0.66
syksesj6,2.92
sysj6,0.33
sykyRsal,1.17
sysEt,2.29
sys2z,2.88
sykR9Ri,2.82
sykREt,0.52
sykRijER,0.58
sydafRikEn,0.28
sydameRikEn,0.15
sydasj6,0.14
swERte,0.22
s89R,11.71
syfiz@s,0.9
syfokasj6,0.42
syfRaZEt,0.2
sygZEstj6,8.35
s8iside,1.12
s8i,0.72
s8isEs,1.42
s8it,275.9
s8it,0.56
s8iv@t,26.99
s8iv2z,0.27
syltan,1.75
sypeREt,0.56
sypeRj9R,13.63
sypeRjoRite,2
sypERb,8.04
sypERS9Ri,1.6
sypERfisjalite,0.27
sypERfisi,0.35
sypERnova,0.58
sypERp8is@s,0.34
sypERstaR,1.82
sypERstisj2z,0.21
sypERstisj6,6.11
sypERstRyktyR,0.11
sypERvizj6,0.68
syple@s,0.14
syple@t,0.5
syplikasj6,0.33
syplik,0.28
sypORtRis,0.21
sypozisj6,4.1
sypResj6,0.8
sypRemasi,0.47
syRbum,0.23
syRSaRZ,1.57
syRSof,0.48
syRdite,0.41
syRdoz,0.27
syRdue,1
syR@SER,0.65
syRfas,22.7
s9Rf2z,1.96
syR5t@d@t,0.43
syRZ2t2z,0.23
syRpopylasj6,0.45
syRpRim,0.14
syRpRiz,82.94
syRpRizpaRti,0.2
syRpRizpaRti,0.1
syRpRotEktRis,0.1
syRtaks,0.13
syRt@sj6,0.37
syRvEj@s,19.16
syRvEj@t,2.58
syRv9ny,0.17
syRvi,11.64
syRviv@t,12.8
sysdit,0.31
syspEkt,32.45
sysp@sj6,4.06
syspisj6,1.44
sytyR,4.54
syzREn,0.2
silab,1.52
simetRi,1.2
s5bjoz,0.68
s5pati,7.68
s5patiz@t,0.75
s5foni,1.63
s5ptOmatOlOZi,0.11
sinagOg,2.88
sinaps,0.7
s5kRonizasj6,1.87
s5kOp,0.76
sinERZi,0.15
sinonim,0.54
s5taks,0.27
s5tEz,1.63
sifilis,1.53
siRjEn,1.41
tol,3.58
taS,31.01
tele,106.42
telekabin,0.34
telekom@d,4.37
telekomynikasj6,0.94
telekOm,0.3
telek6feR@s,0.41
telekinezi,0.6
telemetRi,0.85
telepati,1.94
telefoni,0.22
telepORtasj6,1
telespEktatRis,2.19
televizj6,26.38
telOS,0.16
temeRite,0.87
tenEbR,16.36
tenasite,0.89
teReb@tin,0.55
tete,0.63
tetani,0.15
tetin,0.81
tetRapleZi,0.14
tajga,1.5
tEt,475.87
tabaZi,0.15
tabatjER,0.46
tabl,118.37
tablEt,2.7
taS,21.04
takikaRdi,0.82
taktisjEn,0.36
taktik,5.31
taf,2.06
tagliatEl,0.38
taglijatEl,0.38
tE,0.51
tajad,0.3
taj,43.17
taj2z,2.29
talOS,0.25
t@buj,0.71
t@pOnad,0.17
t@Z@t,0.35
tanjER,2.06
tane,0.18
tan,0.54
t@t,76.62
t@tin,1.08
t@tuz,0.69
t@tuz,1.14
tap,1.37
tap,2.54
tapEt,7.16
tap2z,0.2
tapisRi,1.34
tapisjER,0.32
takinRi,0.27
taR,1.56
taR@tEl,0.12
taR@tyl,0.32
taRZ,0.4
taRtan,0.51
taRt,13.04
taRt9lEt,0.68
taRtin,2.23
tas,21.89
tata,3
tatw2z,0.37
tolaRd,1.78
tol,27
toljER,0.95
top,6.6
toRomaSi,0.22
tavERn,3.02
taks,4.34
taksinomi,0.1
tSatS,0.79
tEknisjEn,5.16
tEknisite,0.14
tEkno,0.51
tEknoloZi,17.57
tEN,1.22
t5t,0.77
t5tyR,2.49
t5tyRRi,0.46
t5tyRjER,1.06
t@peR@s,0.32
t@peRatyR,15.68
t@pEt,19.73
t@p,3.38
t@peRa,0.1
t9naj,1.83
t9n@sjER,0.48
t@d@s,12.98
t@dinit,0.24
t@dREs,15.87
t@sj6,21.28
t@tasj6,7.56
t@tativ,19.04
t@tatRis,0.2
t@t,16.65
t@tyR,0.66
t9ny,21.96
tekila,3.81
t9kila,3.81
tERminEz6,0.36
tERminal,5.61
tERminoloZi,0.46
tERamisin,0.14
tERas,10.57
tER,294.45
tER9R,15.18
tERjEn,3.67
tERin,0.21
tEst2z,0.17
tEstosteROn,1.18
tEt,0.14
tEksan,0.95
tEkstyR,1.57
tEz,10.67
teatR2z,0.18
tejER,1
tematik,0.14
teoloZi,1.97
teoloZjEn,0.46
teoRisjEn,0.4
teoRi,32.38
teRap2tik,0.16
teRapi,13.63
talaso,0.45
tORakOtOmi,0.31
tORin,0.13
tR6boz,0.56
tyn,4.63
tiRoid,0.27
tjed9R,0.28
tjaR,0.51
tjERs,6.24
tiZ,3.73
tiNas,0.89
tigREs,15.19
tij,0.18
t5bal,0.97
timidite,1.75
tin,0.16
tinEt,0.12
tik,1.95
tiRe,0.11
tiRad,1.55
tiR,17.13
tiRliR,1.43
tiR2z,18.09
tizan,2.86
tisR@d,0.34
tis2z,0.44
