Freq,phon
1,z&lat+l&n=@
6,z&lb@
1,z&lbUN
1,z&ldirUN
1,z&lmi&klTzUN
3,z&lpet@rzXr@
15,z&lv@
1,z&l=gUrk@
2,z&l=lak@
1,z&l=lTzUN
2,z&l=zXl@
5,z&l=zXr@
2,zam@n=El@
1,z&m@lb@StElUN
3,z&m@lbYks@
6,z&m@lnUm@r
9,z&m@lStEl@
124,z&mlUN
1,z&ntban
6,z&ntb&Nk
2,z&ntbUrk
2,z&ntgrub@
5,z&ntur
2,z&nfthWt
4,z&nftmut
2,z&N@slUst
33,z&nirUN
1,z&nitAt
12,z&tElit@nban
9,z&tir@
4,z&t@lt&S@
1,z&tl@rW
1,z&=ler@
87,z&=UN
10,zB
32,zBb@rkWt
1,zB@rW
9,zB@rmIlx
1,zB@rStOffl&S@
1,zB@rStOf=ufur
4,zBf@rW
68,zBna
18,skala
6,Sab@
11,S&blon@
5,S&xfigur
2,S&xmWst@rS&ft
1,S&xp&rti
17,Sad@nfrXd@
1,Sath&ftIxkWt
30,SAdIgUN
4,SAtlIxkWt
7,SAtlINsb@kEm+UN
2,SEntlIxkWt
5,SEndUN
68,SErf@
1,SErfUN
4,SErp@
95,SE=UN
2,S&f@nsfrXd@
12,S&f@nskr&ft
1,S&fn@rIn
247,S&fUN
1,Safg&rb@
11,Safherd@
49,Sal@
8,S&lg@SvIndIxkWt
7,S&lmB@r
65,S&lpl&t@
7,S&lvEl@
2,S&lOt@
9,S&lt&nlag@
15,S&lt@rh&l@
21,S&ltUN
1,SalUN
36,Sam
1,Samh&ftIxkWt
2,SamlozIxkWt
6,SamrTt@
57,S&nd@
3,S&nttat
1,S&NkStub@
6,S&n=@
61,Sar
1,S&rfWnStElUN
1,S&r@
7,S&rt@
10,S&t@nzWt@
19,S&tirUN
3,S&tUl@
7,S&=k&m@r
81,SB
2,SBbud@
9,SBbyn@
25,SBf@l
2,SBfEnst@rdekor&=ion
3,SBfEnst@rpUp@
7,SBk@l
1,SBk@lW
1,SBlUst
2,SBSpil@rW
58,SBSpil@rIn
112,SWb@
14,SWb@nbrEmz@
7,SWd@
2,SWd@v&nt
69,SWdUN
1,SWn&rxitEktur
1,SWnblyt@
3,SWnhWlIxkWt
1,SWnvElt
8,SWs@
15,SEl@
5,SElt@
8,SENk@
1,SENkStub@
16,SENkUN
41,SErb@
26,Ser@
2,Ser@rW
39,SX
5,SXkl&p@
39,SXn@
4,SXslIxkWt
308,SIxt
2,SIxt&rbWt
2,SIklIxkWt
10,SIkzalsfrag@
3,SIkzalsg@mWnS&ft
1,Sib@rW
7,Sib@tyr
3,SibUN
6,Sif@rtaf@l
49,Sin@
1,Sin@nban
1,SisBsbIldUN
12,Sis@rW
7,SisS&rt@
4,SisSWb@
46,SIffart
1,SIffar=g@zElS&ft
6,SIffar=lini@
2,SIffar=Stras@
2,SIfsb@z&=UN
8,SIfsrWz@
11,SIfsvErft
2,SIltdryz@
52,SIld@rUN
32,SIltkrTt@
1,SIltkrTt@nzUp@
1,SIltv&x@
1,SInd@l
5,SInd@rW
1,SIp@
10,SIrmhErS&ft
2,SIrmmY=@
9,Si=ofreni
106,Sl&xt
2,Sl&xtb&Nk
5,Sl&xt@rW
1,Sl&xtUN
1,SlExt@rW
50,SlAf@
2,SlAfrIxkWt
25,SlAg@rW
9,SlX@
2,Slaf@ns=Wt
6,Slafkr&NkhWt
4,SlaflozIxkWt
1,SlafmY=@
4,Slakad@r
3,Slag@rmuzik
2,SlakfErtIxkWt
12,Slakkr&ft
19,Slakzan@
3,SlakzWt@
67,Slak=Wl@
3,Sl&mp@
8,Sl&mp@rW
109,Sl&N@
3,Sl&NkhWt
7,SlBhWt
1,SlExtIxkWt
8,SlWxvErbUN
1,SlW@rXl@
62,SlWf@
5,SlWfm&Sin@
8,SlEp@
18,SlXd@r
34,SlXz@
8,SlIxthWt
14,SlIxtUN
1,Slir@
9,Slis@
35,SlisUN
31,SlIN@
2,SlIN+l&n=@
1,SlOs@
4,SlOs@rW
17,SlUxt
6,SlYs@lIndUstri
17,SlYs@lStElUN
3,SlUsb@mErkUN
118,SlUsfOlg@rUN
16,SlUsfaz@
9,SlUsrUnd@
15,Smax
1,SmASrIft
5,SmAUN
1,SmAl@rUN
2,SmalfIlmk&m@ra
9,SmalzWt@
6,SmWx@lW
6,SmEl=@
1,SmEr=h&ftIxkWt
5,Smid@
2,Smid@prEs@
1,SmikzamkWt
3,Smir@
1,SmirzWf@
1,SmirUN
6,SmINk@
1,SmUklozIxkWt
1,SmUg@lvar@
1,SmU=IxkWt
4,Sn&l@
11,SnB=@
2,Sneb&lSl&xt
1,SneSmEl=@
3,SnefErveUN
13,SnWd@
1,SnWd@rW
2,SnWz@
1,SnElban
4,SnEl@
10,SnElStras@
6,SnIt@
1,SnI=&rbWt
1,SnYf@lW
1,SnyrUN
2,SnUl=@
22,Snur
5,SnUr@
28,STn@
3,STnfErb@rW
175,STnhWt
2,STnhW=+leg@
16,SL+@rkr&ft
116,SL+UN
16,SL+UNsg@SIxt@
12,Sokolad@nf&brik
10,Sol&stIk
22,SOl@
2,SonfrIst
1,SonkOst
30,SonUN
2,Sot@
1,SOt@
3,SrAg@
1,SrAklag@
1,Sr&fur
1,Sr&m@
49,Sr&Nk@
4,Sr&Nktyr
28,SrBb@
1,SrBb@nmUt@r
1,SrEkh&ftIxkWt
1,SrEklIxkWt
1,SrEkSUspIstol@
3,SrWb@rW
58,SrWpm&Sin@
1,SrWbUN
228,SrIft
1,SrIftart
16,SrIftSprax@
2,SrIftStEl@rW
1,SrItlEN@
2,SrOfhWt
5,SrotflInt@
1,Srotmyl@
2,SrUl@
4,SrUm+UN
2,Supk&r@
36,Suplad@
8,SYxt@rnhWt
53,Syl@rIn
3,Syl@rS&ft
4,SYrfUN
25,SYr=@
17,SYs@l
1,SUft@rW
1,SUftIxkWt
2,SugrTs@
1,SuvIks@
18,Sulb&Nk
15,SulbIldUN
326,SUlt
1,SUld@nl&st
11,SUltfrag@
7,SUldIxkWt
1,SUltlozIxkWt
8,SUldn@rIn
69,SUltfErSrWbUN
1098,Sul@
8,Suljug@nt
23,Sulkl&s@
6,Sulmedi=in
7,SulOrdnUN
4,Sul+lIxt
3,Sulpolitik
16,SulrefOrm
11,SulSpWzUN
1,SulStUnd@
398,SUlt@r
66,SulUN
2,SulvWshWt
30,Sul=Wt
1,SUntlIt@r&tur
23,SUp@
1,SUrk@rW
7,SurvOl@
6,SUslini@
1,SUsfErlE=UN
17,SUsv&f@
2,SUsvWt@
5,SUth&ld@
1,SU=brIl@
1,SU=f&rb@
1,SU=frIst
9,SU=g@byr
12,SU=h&ft
8,SU=Im+UN
9,SU=m&xt
1,SU=m&rk@
5,SU=trUp@
5,Sv&xhWt
2,Sv&xStromtExnIk
3,SvAbIn
200,SvEx@
34,SvAxUN
14,SvAg@rIn
1,SvAg@rS&ft
1,SvAr@
10,SvErm@rW
2,SvErm@rIn
9,SvEr=@
16,Sv&lb@
32,Sv&ng@rS&ft
7,Sv&N@rS&f=Unt@rbrExUN
46,Sv&NkUN
1,Sv&rt@
4,Sv&r=&rbWt
2,Sv&r=drOs@l
1,Sv&r=fart
21,Sveb@
8,SvedIn
1,Svef@lkvEl@
10,Svef@lzXr@
6,SvWg@+lIxt
4,SvWkzamkWt
2,SvWn@m&st
7,SvWn@rW
4,SvWn@=Uxt
2,SvWsnat
1,SvWsUN
8,SvW=@rIn
1,Svel@rW
45,SvEl@
5,SvElUN
2,SvEm@
4,SvENkUN
1,Sver&tletIk
35,Sver@
5,Sver@lozIxkWt
3,SverfElIxkWt
28,SverIndUstri
35,Sverkr&ft
8,Svermut
502,SvEst@r
1,SvEst@rfIrma
1,SvEst@rnSyl@rIn
3,SvEst@rntr&xt
24,Svig@rmUt@r
12,Svig@rtOxt@r
825,SvirIxkWt
1,SvImblaz@
14,SvIm@rIn
23,SvImh&l@
3,SvImhBt
11,SvImvEst@
1,SvInd@lW
5,SvIntzUxt
18,SvIN@
3,SvINtyr
32,SvINUN
2,SvINUNs=al
7,SvI=@
2,Svyl@
3,zeqs@
32,zEks
2,zEx=Ix
207,ze
228,ze
2,zefr&xt
1,zek&rt@
2,zekr&NkhWt
1,zeku
422,zel@
1,zel@nler@
3,zel@nm&saZ@
4,zel@nru@
4,zel@nv&nd@rUN
9,zelzOrg@
7,zelUft
2,zem&xt
12,zemWl@
11,zenot
5,ze@npl&t@
5,zerWz@
3,zeroz@
6,zeSl&xt
7,zeSl&N@
3,zeStras@
1,ze=UN@
5,zeg@lreg&ta
9,zegnUN
16,ze@nsvYrdIxkWt
6,zekr&ft
15,zen@
1,zen@n=ErUN
73,zenzUxt
3,zeSErf@
2,zeStTrUN
36,zWd@
39,zWf@
14,zWf@nblaz@
2,zWf@nlBg@
3,zWf@nSal@
2,zWlban
2,zWltEn=@rIn
2,zWlvInd@
3820,zWt@
5,zWt@nlini@
12,zWt@nStras@
2,zWt@ntyr
7,zWt@n=al
106,zekretArIn
10,zEkt@
2,zEktfl&S@
24,zEktor@ngrEn=@
127,zekUnt
1,zekUndArlIt@r&tur
312,zekUnd@
1,zekUnd@ng@SvIndIxkWt
7,zElpst&xtUN
74,zElpStEndIxkWt
2,zElpst&nklag@
2,zElpstBfO+@rUN
6,zElpstb@dinUN
4,zElpstb@fridIgUN
11,zElpstb@hErSUN
37,zElpstb@StImUN
2,zElpstb@tWlIgUN
3,zElpstbiogr&fi
9,zElpstdIs=Iplin
2,zElpstWnSE=UN
1,zElpstEnt=YndUN
2,zElpstErh&ltUN
9,zElpstErkEntnIs
22,zElpstEr=iUN
4,zElpstfin&n=irUN
5,zElpstg@fElIxkWt
5,zElpsthErlIxkWt
32,zElpsthIlf@
8,zElpstironi
36,zElpstkritik
2,zElpstlozIxkWt
3,zElpstrWnIgUN
7,zElpstzIx@rhWt
2,zElpstzUxt
23,zElpsttXSUN
2,zElpstyb@rSE=UN
2,zElpstyb@rvIndUN
3,zElpstfErlXgnUN
62,zElpstfErStEntlIxkWt
8,zElpstfErtWdIgUN
38,zElpstfErv&ltUN
4,zElpstfErvIrklIxUN
5,zElpst=Uxt
14,zElpst=ufrid@nhWt
12,zelEk=ion
22,zelIxkWt
2,zelIxSprExUN
29,zElt@nhWt
2,zem&ntIk
12,zEm@l
3,zEnd@&nlag@
3,zEnd@&nSt&lt
2,zEnd@fOlg@
34,zEnd@rW@
14,zEnd@=Wt
357,zEndUN
3,zEnfzos@
1,zenilitAt
4,zenior@nkl&s@
21,zENk@
4,zENkrExt@
122,zENkUN
1,zEn@
12,zEnhYt@
8,zEnz@
8,zEnzibilitAt
1,zEnzitivitAt
12,zEntimEnt&litAt
2,zep&r&=ion
1,zerenitAt
1,zeri@n&nfErtIgUN
3,zeri@nf&brik&=ion
8,zeri@nfErtIgUN
20,zeri@nprodUk=ion
5,zeriozitAt
2,zErpEntin@nStras@
2,zerUmb@h&ndlUN
22,zErvir@rIn
1,zErvilitAt
6,zEs@llen@
3,zEsh&ftIxkWt
2,zE=@rW
1,zE=m&Sin@
1,zE=UN
50,zXx@
4,zXx@ng@far
2,zEksbOmb@
3,zEksta
3,zEksualEr=iUN
2,zEksualfOrSUN
34,zEksualitAt
2,zEksualpEd&gogIk
1,zEksualp&tologi
1,ze=Esion
31,So
883,zIx@rhWt
1,zIx@rhW=kEt@
13,zIx@rhW=masnam@
8,zIx@rhW=forkerUN
22,zIx@rStElUN
280,zIx@rUN
5,zIx@rUNsfErvarUN
237,zIxt
10,zIxtbarkWt
1,zIxtIxkWt
1,zIxtUN
4,zIxtvWt@
3,zIxtvErbUN
3477,zi
139,zidlUN
14,zig@rIn
3,zig@sfW@r
1,zig@sg@vIshWt
2,zIgnalfl&g@
6,zIgn&tur
21,zInjora
38,zIlb@
8,zIlb@rmYn=@
6,zIlvEst@rfW@r
11,zIlvEst@rn&xt
2,zImplifik&=ion
1,zimul&=ion
2,zIN&k&demi
1,zINdrOs@l
1,zINStIm@
1,zINStUnd@
1,zIn@sEnd@rUN
7,zIn@stXSUN
17,zInlIxkWt
15,zIntflut
13,zinUskUrv@
8,zinUsSvINUN
18,zIp@
2,zIpS&ft
85,zIt@
2,zIt@ng@SIxt@
2,zIt@npoli=W
9,zItlIxkWt
1,zItzamkWt
1112,zitu&=ion
1,zitu&=ionskomIk
6,zI=g@leg@nhWt
3,zI=grUp@
571,zI=UN
31,skI=@
1,skI=irUN
2,sklav@n&rbWt
12,sklav@rW
3,sklavIn
2,skrup@llozIxkWt
27,skUlptur
2,zodomi
11,zofOrthIlf@
12,zofOrtmasnam@
21,zol@
45,zojabon@
2,zol@
248,zolid&ritAt
5,zoliditAt
5,zolIstIn
1,zolotEn=@rIn
8,zOm@rfrIS@
2,zOm@rkOlEk=ion
3,zOm@rn&xt
22,zOm@rpBz@
7,zOm@rSprOs@
6,zOm@r=Wt
1,zon&tin@
28,zOnd@
13,zOnd@rBsgab@
3,zOnd@rb@h&ntlUN
1,zOnd@rb@StImUN
5,zOnd@rbrifm&rk@
5,zOnd@rg@nemIgUN
4,zOnd@rkl&s@
4,zOnd@rnUm@r
10,zOnd@rSul@
1,zOnd@rSprax@
9,zOnd@rStElUN
1,zOnd@rUN
15,zOndirUN
542,zOn@
4,zOn@nban
8,zOn@nb&t@ri
1,zOn@nblEnd@
5,zOn@nblum@
1,zOn@nbrXn@
33,zOn@nbrIl@
12,zOn@nfInst@rnIs
2,zOn@nglut
2,zOn@nnA@
6,zOn@nSWb@
3,zOn@nzWt@
1,zOn@nur
2,zOn@nv&rt@
1,zOn@nvEnd@
4,zofIstIk
5,zopranIstIn
649,zOrg@
3,zOrg@+lIxt
38,zOrkf&lt
7,zOrklozIxkWt
132,zOrt@
10,zOrtirUN
7,zos@
1,zuflTz@
109,zuv@rAnitAt
65,zOvjEt&rme
121,zOvjEtregirUN
50,zOvjEtrepUblik
77,zo=ialdemokr&ti
5,zo=ialhIlf@
1,zo=ialhygien@
1,zo=i&liz&=ion
26,zo=ializirUN
13,zo=ialOrdnUN
2,zo=ialpEd&gogIk
37,zo=ialpolitik
6,zo=ialrefOrm
8,zo=ialStrUktur
55,zo=ialfErzIx@rUN
39,zo=iologi
2,SpAt&ntik@
2,SpAtgotIk
1,SpAtrom&ntIk
1,SpAtSIxt
98,Sp&lt@
166,Sp&ltUN
10,Sp&N@
5,Spani@rIn
14,Sp&n@
14,Sp&nkr&ft
427,Sp&nUN
18,Sp&nvWt@
38,SparWnlag@
5,Sparfl&m@
81,Spark&s@
12,Sparmasnam@
6,SparprAmi@
2,Sparkvot@
1,Sp&r@
61,SparzamkWt
26,Sp&rt@
4,Spat@nfOrSUN
4,Sp&=irfart
1,SpEkSv&rt@
16,Spedi=ion
1,Spedi=ionsfIrma
12,SpWx@
1,SpWx@ldryz@
3,SpWx@rUN
39,SpWz@
5,SpWz@k&m@r
23,SpWz@k&rt@
3,SpWz@nfOlg@
3,SpWz@rTr@
1,SpWzUN
4,SpEktral&n&lyz@
1,SpEktralf&rb@
1,SpEktrallini@
2,SpEktroskopi
136,Spekul&=ion
1,SpelUNk@
81,SpEnd@
1,SpEndUN
46,SpEr@
1,SpErfrIst
1,SpErhOl=pl&t@
3,SpErkEt@
5,SpErmB@r
4,SpErUN
4,Spe=ialBsbIldUN
48,Spe=ializirUN
45,Spe=ialitAt
1,Spe=ifik&=ion
1,Spe=ifitAt
1,Spe=ifi=irUN
2,sfAr@nh&rmoni
9,sfINks
1,Spig@lreflEksk&m@ra
15,Spig@lUN
18,Spilart
2,Spilb&Nk
15,Spil@rW
4,Spil@rIn
4,Spilk&rt@
3,Spilkl&s@
1,SpillWd@nS&ft
31,Spilreg@l
1,SpilSUlt
3,SpilStErk@
1,SpilStras@
1,SpilfErWnIgUN
10,SpilvWz@
51,Spil=Wt
1,SpisIxkWt
8,SpInd@l
1,SpIndyz@
33,SpIn@
19,SpIn@rW
11,SpIn@rIn
1,SpInm&Sin@
1,SpInStub@
32,SpionaZ@
3,SpionaZ@&pver
1,SpionIn
22,Spiral@
1,Spiralfed@r
1,Spirallini@
1,SpI=byb@rW
265,SpI=@
6,SpI=@ng@SvIndIxkWt
24,SpI=@nkl&s@
20,SpI=@nlWstUN
8,SpI=@nOrg&niz&=ion
7,SpI=@npozi=ion
5,SpI=fIndIxkWt
1,SpI=ker@
2,SplIt@rp&rtW
1,SpLt@lW
1,SpLt@rW
1,SpOndyloz@
21,SpOnt&neitAt
4,Spor@
46,SpOrtart
29,SpOrth&l@
8,SpOrtl@rIn
1,SpOrtlIxkWt
1,SpOrtmedi=in
1,SpOrtmEldUN
5,SpOrt=WtUN
2,SpOtdrOs@l
876,Sprax@
3,SpraxgrEn=@
1,SpraxlozIxkWt
2,Sprax+leg@
1,Spraxfilozofi
7,Spraxreg@lUN
1,SpraxStTrUN
13,SpraxvIs@nS&ft
3,SprEx&nlag@
1,SprExEr=iUN
19,SprExStUnd@
8,SprExStUnd@nhIlf@
9,SprExvWz@
2,SprENk&ps@l
11,SprENladUN
13,SprENUN
1,SprENvIrkUN
4,SprX
2,Spris@
15,SprIN
36,SprIN
4,SprINflut
48,SprI=@
1,SprI=tur
1,SprTdIxkWt
5,SprOs@
12,SprOt@
3,SprUN&nlag@
2,SprUNfed@r
2,SprUNgrub@
2,SprUNh&ftIxkWt
6,SprUNS&n=@
4,Spyl@
2,Spylm&Sin@
1,Spyrnaz@
1,Spukg@St&lt
38,Spul@
332,Spur
2,SpurvWt@
18,skvo
9,Sta=&k=ion
20,Sta=&ng@hTrIxkWt
9,Sta=&nlW@
133,Sta=&nv&ltS&ft
36,Sta=b&Nk
8,Sta=fl&g@
22,Sta=fOrm
3,Sta=g@fArdUN
25,Sta=g@v&lt
44,Sta=grEn=@
15,Sta=k&n=lW
1,Sta=kIrx@
6,Sta=pryfUN
9,Sta=rEz~
5,Sta=religion
16,Sta=zIx@rhWt
1,Sta=vIs@nS&ft
1,Stap&ntEn@
4,StapfyrUN
47,St&bilizirUN
96,St&bilitAt
3,St&bilitA=politik
1,Stapl&mp@
4,St&x@lber@
2446,St&t
3,St&tb@fLlk@rUN
23,St&tmB@r
31,St&tmIt@
2,St&tplanUN
10,St&trUntfart
22,St&tfErOrtn@t@nfErz&mlUN
83,St&tfErv&ltUN
1,StENk@rW
255,StErk@
165,StErkUN
70,StEt@
1,St&faZ@
74,St&f@l
8,St&f@lW
6,St&f@lUN
27,St&gn&=ion
6,StalEr=XgUN
2,Stalfed@r
2,Stalfl&S@
80,StalIndUstri
2,St&ket@
1,St&ll&tErn@
1,St&lfYt@rUN
10,St&lUN
26,St&m&k=i@
1,St&mb@lekS&ft
1,St&mWnlag@
2,St&m@sg@SIxt@
2,St&mfOrm
1,St&mknWp@
5,St&mkUntS&ft
1,St&mtaf@l
2,St&mmUt@r
4,St&m+@
34,St&nd&rdizirUN
4,St&ntfEstIxkWt
6,St&nth&ftIxkWt
1,St&ntOrtb@StImUN
2,St&ntpBk@
1,St&ntzIx@rhWt
13,St&ntur
53,St&N@
3,St&n=@
1,Stap@lfaz@r
1,St&+@
8,St&r@
4,St&rhWt
2,St&rtBtomatIk
8,St&rtban
11,St&rthIlf@
1,St&rtlini@
8,St&rtnUm@r
5,StatIk
203,St&=ion
23,St&=ionirUN
1,St&=ionsSvEst@r
3,St&tIst@ri
147,St&tIstIk
10,St&t
1,St&tlIxkWt
31,Statu@
1,StatuEt@
9,St&tur
2,StB&nlag@
14,StBpvOlk@
1,StBd@
3,StBf@r=Wt
2,StBmB@r
10,StBStuf@
11,StBUN
1,StExflig@
1,StExp&lm@
22,StEkdoz@
6,StEknad@l
5,StEkryb@
8,Stel&mp@
3,StWf@
3,StWfhWt
16,StWg@
390,StWg@rUN
1,StWg@rUNsStuf@
2,StWkfAIxkWt
1,StWkhT@
34,StWgUN
1,StWl@
3,StWlhWt
2,StWlkYst@
5,StWlv&nt
3,StWnb&Nk
1,StWnWx@
41,StWnkol@
4,StWnkol@nfLrd@rUN
3,StWnSlXd@r
1,StWnvyst@
8,StWn=Wt
1590,StEl@
735,StElUN
233,StElUNnam@
6,StElfErtretUN
4,StEl=@
1,StEm@
1,StEmp@lUN
47,StenotypIstIn
81,StEp@
1,StEp@rW
3,StErplIxkWt
2,StErplIxkW==If@r
1,Stereo&nlag@
3,Steriliz&=ion
2,SterilizirUN
4,StErnfart
1,StErnk&rt@
7,StErnSnUp@
4,StErnStUnd@
11,StErnv&rt@
9,StetIxkWt
206,StX@r
11,StX@rErklArUN
8,StX@rhInt@r=iUN
2,StX@rprogrEsion
37,StX@rrefOrm
59,StX@rUN
29,stju@rdEs
1,StIx@lW
5,StIxfl&m@
2,StIxh&ltIxkWt
13,StIxprob@
1,StIxv&f@
2,StIxvUnd@
12,StifmUt@r
5,StiftOxt@r
5,Stig@
11,StIf=kIrx@
90,StIftUN
1,StIftUNsurkUnd@
6,StilizirUN
3,StilIstIk
120,StIl@
44,StIllegUN
1,StillozIxkWt
9,StIm&pgab@
1266,StIm@
7,StIm@nmerhWt
15,StImEnth&ltUN
6,StImgab@l
3,StImlag@
275,StImUN
2,StImUNsm&x@
4,StimulirUN
3,StINkbOmb@
3,StIpvizit@
161,StIrn
5,StIrnf&lt@
9,StIrnhTl@
1,StTr
142,StTrUN
1,StOflIxkWt
2,StOfvEks@lkr&NkhWt
1,Stola
9,StOl@
1,StO+nad@l
5,StOpur
17,Stori
4,Stoskr&ft
3,StosSt&N@
1,StOt@rW
1,StrAflINsklWdUN
5,StrAn@
8,Straf&nSt&lt
11,Straf&n=Wg@
4,Straf&rbWt
2,StrafbarkWt
195,Straf@
2,StraffElIxkWt
1,Str&fhWt
7,StraffrWhWt
1,Strafg@zE=gebUN
1,Strafkoloni
2,StraflozIxkWt
4,StrafpredIxt
29,Straftat
2,Stral@nb@h&ndlUN
3,Stral@nter&pi
79,StralUN
5,StralUNsIntEnzitAt
2,Str&ntdIst@l
23,Str&pa=@
1603,Stras@
150,Stras@nban
10,Stras@nbanh&lt@StEl@
6,Stras@nb@lXxtUN
15,Stras@nkrX=UN
8,Stras@nl&tErn@
18,Stras@nzWt@
6,Stras@nSpEr@
19,Stras@nfErkersOrtnUN
2,Stras@nv&l=@
60,Str&tegi
10,Str&tosfAr@
103,Streb@
3,StrepzamkWt
3,StrebUN
25,StrWxUN
34,StrWf@
4,StrWt&kst
7,StrWt@rW
24,StrWtfrag@
17,StrWtm&xt
36,StrEN@
3,StrX
17,StrXUN
1,StrIklWt@r
9,StrIknad@l
2,StrINgEn=
48,StrTmUN
15,StromEr=XgUN
1,Stromlini@
5,StromSpEr@
7,StromStErk@
17,StromfErzOrgUN
3,StrUkturEnd@rUN
5,StrUkturirUN
13,StrUkturpolitik
3,StrUm+f&brik
4,StrUm+hoz@
96,Stub@
2,Stub@nflig@
10,StudEnt@ng@mWnd@
35,StudEnt@nS&ft
39,StudEntIn
82,Studi@
4,Studi@nrAtIn
13,Studi@nrWz@
5,Studi@n=Wt
1,StYmp@rW
61,StY=@
8,StY=UN
312,Stuf@
1,Stuf@nlWt@r
6,StufUN
5,Stullen@
4,StUk&tur
3,StUl@
1,StUlp@
5,StUm@l+Wf@
3,StUm+hWt
1894,StUnd@
2,StUnd@ng@SvIndIxkWt
12,StUndUN
4,StupiditAt
5,StUpsnaz@
1,SturhWt
6,StUrmflut
1,StUrml&tErn@
65,Stut@
28,zUpjEktivitAt
22,zUpkUltur
1,zUblimirUN
6,zUpmIsion
2,zUpOrdin&=ion
1,ZUpst&ntivirUN
3,zUptilitAt
2,zUpvErzion
10,zux&k=ion
151,zux@
12,zUxt
10,zytfruxt
14,zytkYst@
9,zytze
8,zytzWt@
17,zyn@
78,zYnd@
5,zYnd@rIn
3,zYntflut
10,zys@
12,zysIxkWt
1,zysmOst@rW
1,zysSpWz@
8,zUgEstion
246,zUm@
5,zUmirUN
1,zUm+=yprEs@
1,zuperioritAt
54,zUp@
1,zUp@nSYs@l
1,zUp@ntErin@
3,zUspEnzion
3,zYlfid@
2,zYmbolizirUN
9,zYmetri
123,zYmp&ti
4,zYnkroniz&=ion
15,zYstematIk
4,zYstem&tizirUN
247,s=en@
13,s=en@ri
1,tab&kIndUstri
2,tab&ks+Wf@
3,tab&kStX@r
63,t&bEl@
16,t&blEt@
1,t&buirUN
1,tEnd@lW
17,tEn=@rIn
1,tAt@rIn
3,tAt@rS&ft
631,tAtIxkWt
2,tEtovirUN
1,tXbIn
76,tXSUN
1,taf@lmuzik
1,taf@lrUnd@
3,tag@s&rbWt
1,tag@sWnnam@
1,tag@sk&s@
5,tag@slWstUN
1,tag@slozUN
198,tag@sOrdnUN
8,tag@spolitik
11,tag@sprEs@
2,tag@sra=ion
15,tag@s=Wt
130,tag@s=WtUN
509,tagUN
15,tWga
8,t&lj@
2,t&k@laZ@
4,t&ktlozIxkWt
7,talfart
2,talzENk@
9,talzol@
21,talSpEr@
3,t&Nk@rflOt@
55,t&NkStEl@
9,t&n@
2,t&n@nnad@l
196,t&nt@
5,t&n=bar
1,t&n=dil@
1,t&n=@rW
15,t&n=flEx@
5,t&n=k&pEl@
70,t&n=muzik
1,t&n=p&rtn@rIn
2,t&n=Sul@
4,t&n=StUnd@
2,t&+@
25,t&+@rkWt
4,t&+@rkW=med&lj@
1,t&r&nt@l
3,t&rifOrdnUN
1,t&rnf&rb@
1,t&rnk&p@
12,t&rnUN
216,t&S@
14,t&S@nl&mp@
10,t&S@nur
61,t&s@
5,t&st&tur
14,t&st@
730,tat
6,tatWnhWt
30,tatkr&ft
956,tatz&x@
7,tatzExlIxkWt
3,t&=@
76,tBb@
47,tBf@
7,tBklIxkWt
16,t&ks@
2,t&ksirUN
4,tim&rbWt
811,tExnIk
18,tExnizirUN
93,tExnologi
1,teg@zElS&ft
1,teroz@
3,terp&p@
1,terStras@
1,teStub@
4,tet&s@
1,tWl&nzIxt
5,tWlhab@
16,tWlhab@rS&ft
9,tWlmEN@
346,tWlnam@
4,tWlnamslozIxkWt
9,tWlnem@rIn
7,tWlnem@r=al
78,tWlSUltfErSrWbUN
108,tWlUN
17,tWl=alUN
1,tEktonIk
6,telefonIstIn
34,telefonnUm@r
4,telefonfErbIndUN
15,telefon=El@
6,telefon=Entral@
2,telegr&m&drEs@
248,tEmp@r&tur
3,tEmp@r&turErhTUN
13,tEn@
2,tEpIxSt&N@
2,tErmit@
2,tEr&kOta
84,tEr&s@
1,tErin@
1,tEst&mEn=ErLfnUN
10,tX@rUN
2,tEkstg@St&ltUN
4,tEkstilf&brik
70,tEkstilIndUstri
4,teat@rk&rt@
6,teat@rk&s@
1,te&tralIk
47,tek@
30,tematIk
3,tem@nStElUN
6,tErm@
4,tErmIk
2,tErmodynamIk
7,tErmOsfl&S@
212,tez@
54,tezIs
3,tronb@StWgUN
3,tronfOlg@
3,tronred@
1,tifborUN
210,tif@
5,tifeb@n@
2,tif@npsyxologi
1,tif@nvIrkUN
4,tifkyltru@
1,tifze
1,tifStap@lW
3,tifsttEmp@r&tur
19,tirart
4,tirg@SIxt@
4,tirg@St&lt
2,tirlib@
7,tirkvAl@rW
19,tirvElt
6,tir=Uxt
56,tIlgUN
1,tINktur
13,tInt@
2,tISdam@
1,tISg@zElS&ft
11,tISk&nt@
4,tISk&rt@
8,tISl@rW
22,tISpl&t@
5,tISred@
11,tit@lrOl@
21,tit@lzWt@
576,tOxt@r
2,tOxt@rfIrma
80,tOxt@rg@zElS&ft
10,tod@s&Nst
1,tod@s&n=Wg@
1,tod@sart
4,tod@sfOlg@
3,tod@sg@far
11,tod@snaxrIxt
1,tod@snot
1,tod@skval
20,tod@sStraf@
10,tod@surz&x@
4,tod@sfEr&xtUN
2,tod@s=Wt
9,totzYnd@
2,tTnUN
4,tL+@rW
2,tL+@rSWb@
1,tL+@rvar@
